Wed Aug 08 11:49:21 2007
,,,,,,,,,,,,,,,,,,,,
hapticInformation,,,,,,,,,World Information,,,,,,,,,,,
fx,fy,fz,vx,vy,vz,px,py,pz,fx,fy,fz,vx,vy,vz,px,py,py(mm),pz,ball,time
0.000000,0.000000,0.000000,-2.227950,-53.644417,-63.237354,-4.970598,6.929138,20.482534,30.592034,41.214450,7.513851,-2.814565,7.140114,-5.544655,-0.043243,1.121323,0.092447,-0.011919,1,608906796
0.000000,0.000000,0.000000,-1.318434,-48.607151,-57.328175,-4.969508,6.893975,20.441137,48.761705,55.411085,25.944955,-2.814565,7.140114,-5.544655,-0.043243,1.121323,0.092447,-0.011919,1,608906796
0.000000,0.000000,0.000000,-10.911706,-49.569721,-58.817024,-5.044923,6.823689,20.356220,31.349623,43.638954,8.569485,-2.774509,7.127763,-5.527398,-0.043580,1.123915,0.092447,-0.012005,1,608906796
0.000000,0.000000,0.000000,-17.897840,-50.207623,-59.805962,-5.043815,6.788565,20.314762,31.349623,43.638954,8.569485,-2.774509,7.127763,-5.527398,-0.043580,1.123915,0.092447,-0.012005,1,608906796
0.000000,0.000000,0.000000,-12.536861,-50.980076,-60.675049,-5.041597,6.718382,20.231815,31.349623,43.638954,8.569485,-2.774509,7.127763,-5.527398,-0.043580,1.123915,0.092447,-0.012005,1,608906796
0.000000,0.000000,0.000000,-8.646497,-51.538216,-61.282108,-5.040488,6.683314,20.190325,31.349623,43.638954,8.569485,-2.774509,7.127763,-5.527398,-0.043580,1.123915,0.092447,-0.012005,1,608906796
0.000000,0.000000,0.000000,-5.977393,-46.980846,-55.858227,-5.039378,6.648262,20.148821,31.349623,43.638954,8.569485,-2.774509,7.127763,-5.527398,-0.043580,1.123915,0.092447,-0.012005,1,608906796
0.000000,0.000000,0.000000,-3.882671,-48.506649,-57.706333,-5.037158,6.578214,20.065752,31.349623,43.638954,8.569485,-2.774509,7.127763,-5.527398,-0.043580,1.123915,0.092447,-0.012005,1,608906796
0.000000,0.000000,0.000000,-2.363010,-49.607738,-59.022011,-5.036047,6.543210,20.024202,31.349623,43.638954,8.569485,-2.774509,7.127763,-5.527398,-0.043580,1.123915,0.092447,-0.012005,1,608906796
0.000000,0.000000,0.000000,-1.411984,-45.585636,-54.261147,-5.034936,6.508229,19.982651,31.349623,43.638954,8.569485,-2.774509,7.127763,-5.527398,-0.043580,1.123915,0.092447,-0.012005,1,608906796
0.000000,0.000000,0.000000,-0.569381,-47.377712,-56.463593,-5.032712,6.438316,19.899475,31.349623,43.638954,8.569485,-2.774509,7.127763,-5.527398,-0.043580,1.123915,0.092447,-0.012005,1,608906796
0.000000,0.000000,0.000000,0.041876,-48.683331,-58.050861,-5.031600,6.403383,19.857864,31.349623,43.638954,8.569485,-2.774509,7.127763,-5.527398,-0.043580,1.123915,-0.087038,-0.012005,1,608906812
0.000000,0.000000,0.000000,0.336270,-44.926498,-53.607544,-5.030487,6.368467,19.816236,31.349623,43.638954,8.569485,-2.774509,7.127763,-5.527398,-0.043580,1.123915,-0.087038,-0.012005,1,608906812
0.000000,0.000000,0.000000,0.692452,-46.608585,-55.697643,-5.028260,6.298689,19.732954,31.349623,43.638954,8.569485,-2.774509,7.127763,-5.527398,-0.043580,1.123915,-0.087038,-0.012005,1,608906812
0.000000,0.000000,0.000000,0.953301,-47.916771,-57.301922,-5.027147,6.263828,19.691298,31.349623,43.638954,8.569485,-2.774509,7.127763,-5.527398,-0.043580,1.123915,-0.087038,-0.012005,1,608906812
0.000000,0.000000,0.000000,1.003428,-44.498291,-53.254841,-5.026032,6.228974,19.649611,31.349623,43.638954,8.569485,-2.774509,7.127763,-5.527398,-0.043580,1.123915,-0.087038,-0.012005,1,608906812
0.000000,-0.000000,0.000000,1.036468,-41.903900,-50.189041,-5.024918,6.194145,19.607924,31.349623,43.638954,8.569485,-2.774509,7.127763,-5.527398,-0.043580,1.123915,-0.087038,-0.012005,1,608906812
0.000000,0.000000,0.000000,1.211817,-44.697941,-53.621506,-5.022687,6.124534,19.524487,31.349623,43.638954,8.569485,-2.774509,7.127763,-5.527398,-0.043580,1.123915,-0.087038,-0.012005,1,608906812
0.000000,0.000000,0.000000,1.339572,-46.752651,-56.131012,-5.021571,6.089752,19.482754,31.349623,43.638954,8.569485,-2.774509,7.127763,-5.527398,-0.043580,1.123915,-0.087038,-0.012005,1,608906812
0.000000,0.000000,0.000000,1.278082,-43.428726,-52.182674,-5.020455,6.054995,19.441006,265.188774,15912.158165,79.746745,-2.725487,7.129446,-5.500999,-0.043918,1.126520,-0.087038,-0.012094,1,608906812
0.000000,0.000000,0.000000,1.233742,-41.018505,-49.326809,-5.019339,6.020253,19.399242,31.732441,45.835706,9.255470,-2.734132,7.112728,-5.509570,-0.043916,1.126504,-0.087038,-0.012090,1,608906812
0.000000,0.000000,0.000000,1.203054,-39.308605,-47.309246,-5.018222,5.985518,19.357462,31.732441,45.835706,9.255470,-2.734132,7.112728,-5.509570,-0.043916,1.126504,-0.087038,-0.012090,1,608906812
0.000000,0.000000,0.000000,1.179655,-38.025276,-45.802269,-5.017105,5.950809,19.315668,266.811616,15903.770625,80.600635,-2.684901,7.111616,-5.482793,-0.044252,1.129103,-0.087038,-0.012176,1,608906812
0.000000,0.000000,0.000000,1.312480,-41.699963,-50.311447,-5.014869,5.881436,19.232050,31.797080,47.973882,9.586552,-2.693618,7.094862,-5.491388,-0.044250,1.129088,-0.087038,-0.012172,1,608906812
0.000000,0.000000,0.000000,1.409431,-44.392910,-53.604671,-5.013751,5.846774,19.190210,31.797080,47.973882,9.586552,-2.693618,7.094862,-5.491388,-0.044250,1.129088,-0.087038,-0.012172,1,608906812
0.000000,0.000000,0.000000,1.332837,-41.785225,-50.497616,-5.012632,5.812135,19.148371,31.797080,47.973882,9.586552,-2.693618,7.094862,-5.491388,-0.044250,1.129088,-0.087038,-0.012172,1,608906812
0.000000,-0.000000,0.000000,1.275975,-39.846756,-48.194843,-5.011512,5.777504,19.106499,31.797080,47.973882,9.586552,-2.693618,7.094862,-5.491388,-0.044250,1.129088,-0.087038,-0.012172,1,608906828
0.000000,0.000000,0.000000,1.360628,-32.637363,-51.233517,-5.009464,5.784745,19.029867,31.797080,47.973882,9.586552,-2.693618,7.094862,-5.491388,-0.044250,1.129088,-0.087038,-0.012172,1,608906828
0.000000,0.000000,0.000000,1.361048,-32.618420,-51.249149,-5.008344,5.750146,18.987967,31.797080,47.973882,9.586552,-2.693618,7.094862,-5.491388,-0.044250,1.129088,-0.087038,-0.012172,1,608906828
0.000000,0.000000,0.000000,1.361467,-32.599472,-51.264771,-5.007224,5.715571,18.946066,31.797080,47.973882,9.586552,-2.693618,7.094862,-5.491388,-0.044250,1.129088,-0.087038,-0.012172,1,608906828
0.000000,0.000000,0.000000,1.423276,-27.365828,-53.484035,-5.006103,5.681012,18.904148,31.797080,47.973882,9.586552,-2.693618,7.094862,-5.491388,-0.044250,1.129088,-0.087038,-0.012172,1,608906828
0.000000,0.000000,0.000000,1.341031,-29.313728,-50.340290,-5.004982,5.646477,18.862217,31.797080,47.973882,9.586552,-2.693618,7.094862,-5.491388,-0.044250,1.129088,-0.087038,-0.012172,1,608906828
0.000000,0.000000,0.000000,1.281681,-30.734020,-48.071373,-5.003860,5.611949,18.820271,31.797080,47.973882,9.586552,-2.693618,7.094862,-5.491388,-0.044250,1.129088,-0.087038,-0.012172,1,608906828
0.000000,0.000000,0.000000,1.238384,-31.752995,-46.416317,-5.002738,5.577446,18.778309,31.797080,47.973882,9.586552,-2.693618,7.094862,-5.491388,-0.044250,1.129088,-0.231794,-0.012172,1,608906828
0.000000,0.000000,0.000000,1.204966,-32.425468,-45.140491,-5.001616,5.542958,18.736332,31.797080,47.973882,9.586552,-2.693618,7.094862,-5.491388,-0.044250,1.129088,-0.231794,-0.012172,1,608906828
0.000000,0.000000,0.000000,1.205350,-32.408001,-45.154823,-5.000494,5.508487,18.694340,31.797080,47.973882,9.586552,-2.693618,7.094862,-5.491388,-0.044250,1.129088,-0.231794,-0.012172,1,608906828
0.000000,0.000000,0.000000,1.205733,-32.390530,-45.169147,-4.999371,5.474031,18.652348,31.797080,47.973882,9.586552,-2.693618,7.094862,-5.491388,-0.044250,1.129088,-0.231794,-0.012172,1,608906828
0.000000,0.000000,0.000000,1.180643,-32.847160,-44.211922,-4.998248,5.439599,18.610323,31.797080,47.973882,9.586552,-2.693618,7.094862,-5.491388,-0.044250,1.129088,-0.231794,-0.012172,1,608906828
0.000000,0.000000,0.000000,1.181023,-32.829819,-44.226116,-4.997124,5.405175,18.568300,31.797080,47.973882,9.586552,-2.693618,7.094862,-5.491388,-0.044250,1.129088,-0.231794,-0.012172,1,608906828
0.000000,0.000000,0.000000,1.164362,-33.202126,-43.589287,-4.996000,5.370775,18.526247,31.797080,47.973882,9.586552,-2.693618,7.094862,-5.491388,-0.044250,1.129088,-0.231794,-0.012172,1,608906828
0.000000,0.000000,0.000000,1.153138,-33.491875,-43.159565,-4.994875,5.336382,18.484194,31.797080,47.973882,9.586552,-2.693618,7.094862,-5.491388,-0.044250,1.129088,-0.231794,-0.012172,1,608906828
0.000000,0.000000,0.000000,1.146773,-33.749329,-42.914318,-4.993751,5.302022,18.442125,49.238716,56.305022,26.995081,-2.644379,7.090730,-5.464393,-0.044584,1.131677,-0.231794,-0.012255,1,608906828
0.000000,0.000000,0.000000,0.987469,-29.232815,-36.950294,-4.993751,5.302022,18.442125,31.624256,50.262095,9.684390,-2.653186,7.073873,-5.473049,-0.044583,1.131661,-0.231794,-0.012251,1,608906843
0.000000,0.000000,0.000000,0.872497,-25.952936,-32.645954,-4.992625,5.267662,18.400026,31.624256,50.262095,9.684390,-2.653186,7.073873,-5.473049,-0.044583,1.131661,-0.231794,-0.012251,1,608906843
0.000000,0.000000,0.000000,0.942888,-28.261599,-35.276196,-4.991500,5.233333,18.357943,49.033608,56.472306,27.007935,-2.604153,7.066430,-5.446041,-0.044915,1.134239,-0.231794,-0.012331,1,608906843
0.000000,0.000000,0.000000,0.990940,-29.835630,-37.071598,-4.990374,5.199012,18.315813,31.287203,52.834667,9.716613,-2.613026,7.049426,-5.454686,-0.044914,1.134223,-0.231794,-0.012327,1,608906843
0.000000,0.000000,0.000000,1.026110,-30.978428,-38.385685,-4.989248,5.164716,18.273697,31.287203,52.834667,9.716613,-2.613026,7.049426,-5.454686,-0.044914,1.134223,-0.231794,-0.012327,1,608906843
0.000000,0.000000,0.000000,1.029091,-21.379808,-38.496140,-4.988318,5.206547,18.238905,31.287203,52.834667,9.716613,-2.613026,7.049426,-5.454686,-0.044914,1.134223,-0.231794,-0.012327,1,608906843
0.000000,0.000000,0.000000,1.030580,-14.364970,-38.551052,-4.987191,5.172258,18.196760,31.287203,52.834667,9.716613,-2.613026,7.049426,-5.454686,-0.044914,1.134223,-0.231794,-0.012327,1,608906843
0.000000,0.000000,0.000000,1.055928,-19.757122,-39.498650,-4.986064,5.137993,18.154600,31.287203,52.834667,9.716613,-2.613026,7.049426,-5.454686,-0.044914,1.134223,-0.231794,-0.012327,1,608906843
0.000000,0.000000,0.000000,1.076348,-23.726210,-40.262047,-4.984937,5.103745,18.112425,31.287203,52.834667,9.716613,-2.613026,7.049426,-5.454686,-0.044914,1.134223,-0.231794,-0.012327,1,608906843
0.000000,0.000000,0.000000,1.091089,-26.598049,-40.813145,-4.983809,5.069511,18.070250,31.287203,52.834667,9.716613,-2.613026,7.049426,-5.454686,-0.044914,1.134223,-0.231794,-0.012327,1,608906843
0.000000,0.000000,0.000000,0.946281,-23.983667,-35.396381,-4.983809,5.069511,18.070250,31.287203,52.834667,9.716613,-2.613026,7.049426,-5.454686,-0.044914,1.134223,-0.231794,-0.012327,1,608906843
0.000000,0.000000,0.000000,0.840973,-22.061106,-31.457165,-4.982681,5.035302,18.028042,31.287203,52.834667,9.716613,-2.613026,7.049426,-5.454686,-0.044914,1.134223,-0.231794,-0.012327,1,608906843
0.000000,0.000000,0.000000,0.919787,-25.366819,-34.405098,-4.981553,5.001100,17.985836,31.287203,52.834667,9.716613,-2.613026,7.049426,-5.454686,-0.044914,1.134223,-0.231794,-0.012327,1,608906843
0.000000,0.000000,0.000000,0.823560,-23.133974,-30.805624,-4.981553,5.001100,17.985836,31.287203,52.834667,9.716613,-2.613026,7.049426,-5.454686,-0.044914,1.134223,-0.341911,-0.012327,1,608906843
0.000000,0.000000,0.000000,0.749084,-21.355038,-28.019760,-4.980423,4.966923,17.943600,31.287203,52.834667,9.716613,-2.613026,7.049426,-5.454686,-0.044914,1.134223,-0.341911,-0.012327,1,608906843
0.000000,0.000000,0.000000,0.986840,-18.976866,-36.913055,-4.978364,4.974577,17.866571,31.287203,52.834667,9.716613,-2.613026,7.049426,-5.454686,-0.044914,1.134223,-0.341911,-0.012327,1,608906859
0.000000,0.000000,0.000000,1.008809,-12.703155,-37.734779,-4.978364,4.974577,17.866571,31.287203,52.834667,9.716613,-2.613026,7.049426,-5.454686,-0.044914,1.134223,-0.341911,-0.012327,1,608906859
0.000000,0.000000,0.000000,0.887250,-13.877542,-33.187813,-4.977234,4.940431,17.824305,31.287203,52.834667,9.716613,-2.613026,7.049426,-5.454686,-0.044914,1.134223,-0.341911,-0.012327,1,608906859
0.000000,0.000000,0.000000,0.953222,-19.385838,-35.655495,-4.976104,4.906301,17.782038,31.287203,52.834667,9.716613,-2.613026,7.049426,-5.454686,-0.044914,1.134223,-0.341911,-0.012327,1,608906859
0.000000,0.000000,0.000000,0.846810,-18.741411,-31.675100,-4.976104,4.906301,17.782038,31.287203,52.834667,9.716613,-2.613026,7.049426,-5.454686,-0.044914,1.134223,-0.341911,-0.012327,1,608906859
0.000000,0.000000,0.000000,0.769416,-18.253065,-28.780149,-4.974974,4.872187,17.739754,286.872116,15887.457713,99.013823,-2.613026,7.049426,-5.454686,-0.044914,1.134223,-0.341911,-0.012327,1,608906859
0.000000,0.000000,0.000000,0.995942,-16.840303,-37.253391,-4.972912,4.879897,17.662649,30.854000,55.691627,9.623625,-2.573281,7.021182,-5.436408,-0.047487,1.141244,-0.341911,-0.017764,1,608906859
0.000000,0.000000,0.000000,1.006289,-11.178273,-37.640427,-4.972912,4.879897,17.662649,30.854000,55.691627,9.623625,-2.573281,7.021182,-5.436408,-0.045243,1.136767,-0.341911,-0.012400,1,608906859
0.000000,0.000000,0.000000,0.885782,-12.765485,-33.132858,-4.971781,4.845815,17.620337,287.467102,15880.279105,99.361807,-2.573281,7.021182,-5.436408,-0.045243,1.136767,-0.341911,-0.012400,1,608906859
0.000000,0.000000,0.000000,0.951268,-18.520451,-35.582367,-4.970649,4.811756,17.578009,30.456493,58.882100,9.549414,-2.534006,6.988878,-5.418255,-0.045570,1.139290,-0.341911,-0.012469,1,608906859
0.000000,0.000000,0.000000,0.844138,-18.059477,-31.575125,-4.970649,4.811756,17.578009,30.456493,58.882100,9.549414,-2.534006,6.988878,-5.418255,-0.045570,1.139290,-0.341911,-0.012469,1,608906859
0.000000,0.000000,0.000000,0.771068,-17.850380,-28.841951,-4.969517,4.777714,17.535666,30.456493,58.882100,9.549414,-2.534006,6.988878,-5.418255,-0.045570,1.139290,-0.341911,-0.012469,1,608906859
0.000000,0.000000,0.000000,0.998614,-16.641922,-37.353340,-4.967454,4.785487,17.458483,30.456493,58.882100,9.549414,-2.534006,6.988878,-5.418255,-0.045570,1.139290,-0.341911,-0.012469,1,608906859
0.000000,0.000000,0.000000,1.006104,-11.035628,-37.633503,-4.967454,4.785487,17.458483,30.456493,58.882100,9.549414,-2.534006,6.988878,-5.418255,-0.045570,1.139290,-0.341911,-0.012469,1,608906859
0.000000,0.000000,0.000000,0.885620,-12.645522,-33.126755,-4.966321,4.751477,17.416124,30.456493,58.882100,9.549414,-2.534006,6.988878,-5.418255,-0.045570,1.139290,-0.341911,-0.012469,1,608906859
0.000000,0.000000,0.000000,0.797904,-13.823486,-29.845739,-4.966321,4.751477,17.416124,30.456493,58.882100,9.549414,-2.534006,6.988878,-5.418255,-0.045570,1.139290,-0.341911,-0.012469,1,608906859
0.000000,0.000000,0.000000,0.863491,-8.968595,-32.299049,-4.964257,4.759250,17.338898,30.456493,58.882100,9.549414,-2.534006,6.988878,-5.418255,-0.045570,1.139290,-0.341911,-0.012469,1,608906875
0.000000,0.000000,0.000000,1.064932,-10.045842,-39.833988,-4.963124,4.725279,17.296509,30.456493,58.882100,9.549414,-2.534006,6.988878,-5.418255,-0.045570,1.139290,-0.341911,-0.012469,1,608906875
0.000000,0.000000,0.000000,11.411180,-11.906863,-34.417770,-4.886786,4.725279,17.298532,30.456493,58.882100,9.549414,-2.534006,6.988878,-5.418255,-0.045570,1.139290,-0.401386,-0.012469,1,608906875
0.000000,0.000000,0.000000,18.937445,-13.288180,-30.539993,-4.885670,4.691324,17.256128,30.456493,58.882100,9.549414,-2.534006,6.988878,-5.418255,-0.045570,1.139290,-0.401386,-0.012469,1,608906875
0.000000,0.000000,0.000000,14.026322,-8.975659,-32.443432,-4.884752,4.733084,17.221258,30.456493,58.882100,9.549414,-2.534006,6.988878,-5.418255,-0.045570,1.139290,-0.401386,-0.012469,1,608906875
0.000000,0.000000,0.000000,10.467191,-6.091681,-34.157631,-4.883635,4.699145,17.178823,30.456493,58.882100,9.549414,-2.534006,6.988878,-5.418255,-0.045570,1.139290,-0.401386,-0.012469,1,608906875
0.000000,0.000000,0.000000,7.766258,-9.329237,-30.948484,-4.883635,4.699145,17.178823,30.456493,58.882100,9.549414,-2.534006,6.988878,-5.418255,-0.045570,1.139290,-0.401386,-0.012469,1,608906875
0.000000,0.000000,0.000000,5.920650,-5.697138,-33.131565,-4.881599,4.706966,17.101503,30.456493,58.882100,9.549414,-2.534006,6.988878,-5.418255,-0.045570,1.139290,-0.401386,-0.012469,1,608906875
0.000000,0.000000,0.000000,4.733209,-7.670950,-40.499981,-4.880482,4.673059,17.059053,30.456493,58.882100,9.549414,-2.534006,6.988878,-5.418255,-0.045570,1.139290,-0.401386,-0.012469,1,608906875
0.000000,0.000000,0.000000,4.733209,-7.670950,-40.499981,-4.880482,4.673059,17.059053,287.847568,15873.408494,99.678566,-2.534006,6.988878,-5.418255,-0.045570,1.139290,-0.401386,-0.012469,1,608906875
0.000000,0.000000,0.000000,4.732081,-7.664519,-40.515240,-4.878446,4.680912,16.981688,270.838401,15867.602559,83.067951,-2.486542,6.969520,-5.391706,-0.045896,1.141805,-0.401386,-0.012538,1,608906875
0.000000,0.000000,0.000000,3.590342,-10.183466,-35.221275,-4.878446,4.680912,16.981688,30.101674,62.275229,9.447732,-2.495223,6.952353,-5.400257,-0.045895,1.141788,-0.401386,-0.012535,1,608906875
0.000000,0.000000,0.000000,3.589571,-10.176437,-35.234238,-4.876409,4.688757,16.904291,288.090304,15866.735412,99.961748,-2.495223,6.952353,-5.400257,-0.045895,1.141788,-0.401386,-0.012535,1,608906875
0.000000,0.000000,0.000000,12.999844,-7.393616,-25.330709,-4.800232,4.688757,16.906281,271.362520,15860.996257,83.441256,-2.448406,6.928701,-5.373948,-0.046220,1.144273,-0.401386,-0.012600,1,608906875
0.000000,0.000000,0.000000,19.992573,-9.962737,-23.910975,-4.799130,4.654905,16.863783,29.841465,65.752010,9.309585,-2.456894,6.911604,-5.382447,-0.046219,1.144257,-0.401386,-0.012597,1,608906875
0.000000,0.000000,0.000000,14.943476,-10.753462,-33.732044,-4.797124,4.662774,16.786356,29.841465,65.752010,9.309585,-2.456894,6.911604,-5.382447,-0.046219,1.144257,-0.401386,-0.012597,1,608906890
0.000000,0.000000,0.000000,11.131196,-6.738097,-35.087074,-4.797124,4.662774,16.786356,29.841465,65.752010,9.309585,-2.456894,6.911604,-5.382447,-0.046219,1.144257,-0.401386,-0.012597,1,608906890
0.000000,0.000000,0.000000,8.363575,-3.797001,-36.274940,-4.795117,4.670650,16.708883,29.841465,65.752010,9.309585,-2.456894,6.911604,-5.382447,-0.046219,1.144257,-0.401386,-0.012597,1,608906890
0.000000,0.000000,0.000000,6.355637,-1.664265,-37.128311,-4.795117,4.670650,16.708883,29.841465,65.752010,9.309585,-2.456894,6.911604,-5.382447,-0.046219,1.144257,-0.401386,-0.012597,1,608906890
0.000000,0.000000,0.000000,15.404711,-0.116702,-37.446594,-4.717044,4.678519,16.633333,29.841465,65.752010,9.309585,-2.456894,6.911604,-5.382447,-0.046219,1.144257,-0.401386,-0.012597,1,608906890
0.000000,0.000000,0.000000,21.991714,1.004972,-37.665474,-4.717044,4.678519,16.633333,29.841465,65.752010,9.309585,-2.456894,6.911604,-5.382447,-0.046219,1.144257,-0.401386,-0.012597,1,608906890
0.000000,0.000000,0.000000,16.242439,1.810294,-37.990086,-4.715067,4.686396,16.555799,29.841465,65.752010,9.309585,-2.456894,6.911604,-5.382447,-0.046219,1.144257,-0.401386,-0.012597,1,608906890
0.000000,0.000000,0.000000,12.071467,2.393441,-38.214928,-4.715067,4.686396,16.555799,29.841465,65.752010,9.309585,-2.456894,6.911604,-5.382447,-0.046219,1.144257,-0.401386,-0.012597,1,608906890
0.000000,0.000000,0.000000,9.037812,2.818007,-38.382797,-4.713089,4.694265,16.478233,29.841465,65.752010,9.309585,-2.456894,6.911604,-5.382447,-0.046219,1.144257,-0.401386,-0.012597,1,608906890
0.000000,0.000000,0.000000,17.188347,3.124910,-38.236385,-4.637087,4.694265,16.480156,29.841465,65.752010,9.309585,-2.456894,6.911604,-5.382447,-0.046219,1.144257,-0.430687,-0.012597,1,608906890
0.000000,0.000000,0.000000,23.108971,3.334918,-37.997719,-4.635140,4.702157,16.402559,29.841465,65.752010,9.309585,-2.456894,6.911604,-5.382447,-0.046219,1.144257,-0.430687,-0.012597,1,608906890
0.000000,0.000000,0.000000,17.052235,3.486152,-38.073109,-4.635140,4.702157,16.402559,29.841465,65.752010,9.309585,-2.456894,6.911604,-5.382447,-0.046219,1.144257,-0.430687,-0.012597,1,608906890
0.000000,0.000000,0.000000,12.657971,3.641181,-38.571537,-4.633193,4.710034,16.324930,29.841465,65.752010,9.309585,-2.456894,6.911604,-5.382447,-0.046219,1.144257,-0.430687,-0.012597,1,608906890
0.000000,0.000000,0.000000,9.469986,3.752589,-38.922512,-4.633193,4.710034,16.324930,29.841465,65.752010,9.309585,-2.456894,6.911604,-5.382447,-0.046219,1.144257,-0.430687,-0.012597,1,608906890
0.000000,0.000000,0.000000,17.552891,3.811794,-38.700974,-4.555338,4.717935,16.249161,29.841465,65.752010,9.309585,-2.456894,6.911604,-5.382447,-0.046219,1.144257,-0.430687,-0.012597,1,608906890
0.000000,0.000000,0.000000,23.691578,4.930614,-49.128254,-4.553421,4.725828,16.171473,29.841465,65.752010,9.309585,-2.456894,6.911604,-5.382447,-0.046219,1.144257,-0.430687,-0.012597,1,608906890
0.000000,0.000000,0.000000,17.474190,4.657700,-46.280479,-4.553421,4.725828,16.171473,29.841465,65.752010,9.309585,-2.456894,6.911604,-5.382447,-0.046219,1.144257,-0.430687,-0.012597,1,608906906
0.000000,0.000000,0.000000,12.950980,4.455211,-44.170303,-4.551503,4.733720,16.093752,288.269114,15860.143012,100.202885,-2.456894,6.911604,-5.382447,-0.046219,1.144257,-0.430687,-0.012597,1,608906906
0.000000,0.000000,0.000000,20.036997,4.306742,-42.375637,-4.475660,4.733720,16.095608,29.686772,69.241307,9.138933,-2.418946,6.866715,-5.364858,-0.046540,1.146692,-0.430687,-0.012655,1,608906906
0.000000,0.000000,0.000000,25.191296,4.211438,-41.191998,-4.473773,4.741621,16.017841,29.686772,69.241307,9.138933,-2.418946,6.866715,-5.364858,-0.046540,1.146692,-0.430687,-0.012655,1,608906906
0.000000,0.000000,0.000000,18.674379,9.818444,-45.389099,-4.472921,4.783158,15.982726,288.424995,15853.517088,100.379054,-2.418946,6.866715,-5.364858,-0.046540,1.146692,-0.430687,-0.012655,1,608906906
0.000000,0.000000,0.000000,13.821675,8.274079,-43.563915,-4.471886,4.749513,15.940076,29.653423,72.591968,8.925717,-2.381286,6.817873,-5.347529,-0.046860,1.149089,-0.430687,-0.012709,1,608906906
0.000000,0.000000,0.000000,10.296309,7.089932,-42.202694,-4.471033,4.791051,15.904929,29.653423,72.591968,8.925717,-2.381286,6.817873,-5.347529,-0.046860,1.149089,-0.430687,-0.012709,1,608906906
0.000000,0.000000,0.000000,18.381348,11.884192,-46.036934,-4.393411,4.798936,15.828924,29.653423,72.591968,8.925717,-2.381286,6.817873,-5.347529,-0.046860,1.149089,-0.430687,-0.012709,1,608906906
0.000000,0.000000,0.000000,24.267145,15.386028,-48.846226,-4.392572,4.840442,15.793748,29.653423,72.591968,8.925717,-2.381286,6.817873,-5.347529,-0.046860,1.149089,-0.430687,-0.012709,1,608906906
0.000000,0.000000,0.000000,17.880867,12.261885,-46.121769,-4.391554,4.806837,15.751065,29.653423,72.591968,8.925717,-2.381286,6.817873,-5.347529,-0.046860,1.149089,-0.430687,-0.012709,1,608906906
0.000000,0.000000,0.000000,23.607130,10.005650,-43.935196,-4.315026,4.848326,15.717649,29.653423,72.591968,8.925717,-2.381286,6.817873,-5.347529,-0.046860,1.149089,-0.430687,-0.012709,1,608906906
0.000000,0.000000,0.000000,27.884678,14.030700,-47.136028,-4.313200,4.856203,15.639743,29.653423,72.591968,8.925717,-2.381286,6.817873,-5.347529,-0.046860,1.149089,-0.430687,-0.012709,1,608906906
0.000000,0.000000,0.000000,20.617733,16.925705,-49.690212,-4.312374,4.897661,15.604520,29.653423,72.591968,8.925717,-2.381286,6.817873,-5.347529,-0.046860,1.149089,-0.430687,-0.012709,1,608906906
0.000000,0.000000,0.000000,15.226851,13.365960,-46.786594,-4.311372,4.864088,15.561808,29.653423,72.591968,8.925717,-2.381286,6.817873,-5.347529,-0.046860,1.149089,-0.430687,-0.012709,1,608906906
0.000000,0.000000,0.000000,15.205190,13.355481,-46.805233,-4.234936,4.905530,15.528311,29.653423,72.591968,8.925717,-2.381286,6.817873,-5.347529,-0.046860,1.149089,-0.411003,-0.012709,1,608906906
0.000000,0.000000,0.000000,11.423303,6.172382,-50.524307,-4.233140,4.913399,15.450329,29.653423,72.591968,8.925717,-2.381286,6.817873,-5.347529,-0.046860,1.149089,-0.411003,-0.012709,1,608906906
0.000000,0.000000,0.000000,8.651494,11.056568,-52.052818,-4.232327,4.954817,15.415060,29.653423,72.591968,8.925717,-2.381286,6.817873,-5.347529,-0.046860,1.149089,-0.411003,-0.012709,1,608906921
0.000000,0.000000,0.000000,6.642156,14.633227,-53.396420,-4.230530,4.962678,15.337001,29.653423,72.591968,8.925717,-2.381286,6.817873,-5.347529,-0.046860,1.149089,-0.411003,-0.012709,1,608906921
0.000000,0.000000,0.000000,6.619473,14.621421,-53.413006,-4.154199,5.004065,15.303411,29.653423,72.591968,8.925717,-2.381286,6.817873,-5.347529,-0.046860,1.149089,-0.411003,-0.012709,1,608906921
0.000000,0.000000,0.000000,5.187359,7.120557,-55.559643,-4.153232,4.970539,15.260666,29.653423,72.591968,8.925717,-2.381286,6.817873,-5.347529,-0.046860,1.149089,-0.411003,-0.012709,1,608906921
0.000000,0.000000,0.000000,4.010268,6.194385,-51.064144,-4.152433,5.011910,15.225335,29.653423,72.591968,8.925717,-2.381286,6.817873,-5.347529,-0.046860,1.149089,-0.411003,-0.012709,1,608906921
0.000000,0.000000,0.000000,13.600239,11.211520,-52.426003,-4.075212,5.019771,15.148922,29.653423,72.591968,8.925717,-2.381286,6.817873,-5.347529,-0.046860,1.149089,-0.411003,-0.012709,1,608906921
0.000000,0.000000,0.000000,20.579964,14.833845,-53.405273,-4.074427,5.061110,15.113561,45.221668,63.098834,25.413485,-2.336064,6.781948,-5.322116,-0.049197,1.155871,-0.411003,-0.018031,1,608906921
